-0.86,-0.29,0.56,579.21,30.98,-58.81,-1.01,0.56,0.0,203.9,-24.54,-117.99,4
-0.86,0.02,0.58,528.11,20.82,-63.6,-1.05,0.55,-0.03,214.3,-19.6,-109.63,4
-0.84,0.05,0.59,434.21,18.57,-61.98,-1.06,0.62,0.01,224.63,-12.26,-110.09,4
-0.82,0.12,0.63,356.16,21.4,-61.31,-1.01,0.6,0.11,184.05,-10.15,-100.34,4
-0.9,0.05,0.5,329.3,20.58,-59.73,-0.99,0.46,0.18,156.62,-26.22,-91.1,4
-0.97,0.02,0.46,347.16,16.25,-60.21,-1.05,0.29,0.08,122.87,-15.34,-80.34,4
-0.92,0.11,0.39,358.35,8.99,-61.25,-1.1,0.16,-0.04,142.01,-4.05,-80.4,4
-0.85,0.31,0.38,331.55,8.23,-60.46,-1.06,0.13,-0.03,175.64,-14.18,-81.52,4
-0.84,0.36,0.36,274.21,10.88,-59.48,-0.99,0.26,0.04,184.36,-23.38,-83.26,4
-0.87,0.36,0.26,212.47,9.15,-56.19,-0.96,0.4,0.11,170.82,-23.26,-81.8,4
-0.87,0.35,0.31,178.08,5.58,-54.54,-0.99,0.35,0.07,119.76,-21.28,-62.44,4
-0.84,0.35,0.29,162.29,1.83,-52.07,-0.99,0.27,0.02,77.41,-17.16,-39.54,4
-0.81,0.34,0.28,147.1,0.3,-51.37,-0.96,0.17,0.02,67.26,-21.43,-33.02,4
-0.86,0.29,0.17,125.24,-5.46,-48.08,-0.93,0.09,0.02,86.13,-26.01,-34.97,4
-0.87,0.27,0.19,113.6,-12.38,-41.13,-0.93,0.04,-0.02,104.94,-19.15,-34.12,4
-0.81,0.29,0.19,100.76,-18.41,-36.77,-0.92,0.09,-0.04,107.1,-10.61,-27.13,4
-0.76,0.26,0.14,83.96,-22.01,-30.79,-0.83,0.25,0.09,88.6,-4.63,-18.17,4
-0.78,0.14,0.09,72.01,-27.23,-26.04,-0.79,0.25,0.13,57.35,2.16,-11.74,4
-0.85,0.03,0.08,68.45,-35.03,-13.41,-0.79,0.11,0.13,38.02,3.99,4.76,4
-0.8,0.0,0.26,80.7,-41.1,0.34,-0.83,-0.0,0.05,37.77,20.3,11.68,4
-0.72,-0.01,0.43,73.29,-36.86,16.28,-0.79,0.08,0.04,65.58,37.23,3.11,4
-0.79,0.07,0.43,58.23,-28.54,35.7,-0.82,0.25,0.11,62.1,53.81,-9.51,4
-0.77,0.24,0.37,28.35,-19.33,57.77,-0.93,0.2,0.08,2.93,58.48,-4.94,4
-0.71,0.45,0.19,12.41,-8.66,67.96,-0.93,0.08,0.05,-62.38,56.19,8.17,4
-0.69,0.24,0.43,59.15,33.51,63.87,-0.86,-0.05,0.03,-48.29,48.75,0.03,4
-0.73,0.09,0.68,90.3,58.11,62.35,-0.96,-0.34,-0.03,49.73,46.22,-55.64,4
-0.64,0.83,0.52,104.88,89.66,27.23,-1.0,-0.19,0.04,89.33,49.12,-102.16,4
-0.68,1.28,0.13,68.57,127.53,-19.36,-1.11,0.05,0.18,-22.13,27.1,-115.49,4
-0.79,1.51,-0.43,-26.4,158.17,-70.73,-1.27,-0.17,0.02,-92.74,-31.8,-120.88,4
-0.88,1.43,-0.74,-245.76,187.2,-113.17,-1.32,-0.59,-0.19,-62.2,-98.14,-109.85,4
-0.83,0.74,-0.59,-248.11,179.15,-144.12,-1.21,-0.75,-0.08,-74.18,-136.74,-96.04,4
-0.66,0.82,-0.65,-283.69,182.99,-169.85,-0.99,-0.79,0.14,-157.23,-188.63,-109.57,4
-0.65,1.03,-0.92,-342.99,192.87,-192.16,-0.88,-0.64,0.4,-204.36,-204.63,-106.22,4
-0.52,0.81,-1.23,-375.12,195.73,-205.49,-1.04,-0.61,0.23,-179.24,-238.14,-101.68,4
-0.56,0.56,-1.57,-331.04,177.71,-234.18,-0.92,-0.78,0.18,-177.32,-285.49,-60.95,4
-0.69,0.34,-1.79,-248.32,134.33,-251.4,-0.79,-0.97,0.1,-151.1,-288.9,-5.61,4
