-0.83,0.65,-0.85,-91.19,151.74,-130.67,-0.74,-0.28,-0.11,-113.17,-95.61,-149.45,4
-0.88,0.62,-0.91,-157.47,100.85,-152.93,-0.82,-0.32,-0.14,-130.64,-132.84,-130.98,4
-0.8,0.52,-0.93,-208.99,58.05,-177.8,-0.83,-0.37,-0.18,-149.91,-173.75,-105.52,4
-0.78,0.45,-1.02,-246.95,20.7,-201.83,-0.79,-0.4,-0.08,-186.37,-207.99,-87.71,4
-0.79,0.32,-1.14,-274.94,-20.61,-224.42,-0.87,-0.37,0.02,-199.6,-245.12,-66.25,4
-0.81,0.16,-1.17,-313.54,-62.07,-237.26,-1.01,-0.34,0.01,-199.24,-275.55,-31.8,4
-0.71,-0.07,-1.13,-365.12,-102.87,-243.84,-0.98,-0.33,0.15,-226.52,-302.04,8.87,4
-0.65,-0.57,-1.11,-389.63,-134.76,-240.03,-0.89,-0.4,0.3,-254.05,-303.05,32.8,4
-0.71,-1.01,-1.16,-427.04,-175.43,-214.66,-0.94,-0.36,0.52,-194.48,-293.96,63.66,4
-0.62,-1.3,-1.1,-408.57,-191.19,-195.03,-0.89,-0.33,0.76,-180.67,-254.27,91.98,4
-0.34,-1.52,-1.06,-320.27,-205.91,-197.47,-0.72,-0.13,0.83,-142.8,-208.29,155.85,4
-0.21,-2.12,-1.05,-190.88,-230.49,-168.57,-0.44,0.02,0.74,-82.35,-144.39,197.74,4
-0.07,-2.43,-0.74,-62.38,-269.42,-98.63,-0.4,0.03,0.84,46.16,-61.92,224.27,4
0.46,-2.45,-0.29,76.89,-291.89,-20.49,-0.03,0.3,0.84,143.54,46.46,240.82,4
0.57,-2.2,0.1,168.78,-313.66,75.12,-0.08,0.65,0.75,196.8,165.49,225.67,4
0.48,-1.96,0.15,268.17,-309.12,162.1,-0.42,0.72,0.63,180.64,267.77,216.55,4
0.65,-1.35,0.74,308.66,-260.09,234.33,-0.62,0.68,0.32,225.88,331.95,179.21,4
0.96,-0.36,1.8,335.4,-167.96,280.7,-0.57,0.86,-0.09,241.04,333.45,103.93,4
0.9,0.43,2.51,312.47,-32.2,319.51,-0.7,1.22,-0.6,179.24,297.32,-10.15,4
0.94,0.52,1.99,256.28,53.69,342.44,-0.62,1.36,-0.79,68.14,288.81,-117.5,4
0.82,1.1,1.57,148.78,116.37,332.26,-0.39,1.08,-0.81,-8.78,309.48,-161.92,4
0.37,1.83,1.55,50.55,190.27,290.0,-0.72,0.8,-0.83,-64.02,284.79,-203.02,4
0.07,2.05,1.07,-6.04,248.72,220.55,-0.86,0.36,-0.79,-106.74,203.14,-248.2,4
-0.17,2.13,0.46,-33.69,296.59,139.33,-0.68,-0.3,-0.86,-162.68,119.6,-269.21,4
-0.62,2.35,-0.2,-87.5,320.76,58.17,-0.75,-0.7,-0.9,-156.92,52.65,-285.27,4
-0.73,2.1,-0.74,-144.33,314.94,-14.12,-0.96,-0.74,-0.86,-129.6,-42.84,-289.57,4
-0.86,1.87,-1.07,-188.6,282.41,-82.1,-0.92,-0.76,-0.7,-135.88,-151.62,-256.13,4
-1.04,1.63,-1.34,-197.65,252.62,-155.15,-1.0,-0.81,-0.52,-172.35,-203.54,-207.62,4
-1.1,1.45,-1.52,-208.66,210.55,-225.21,-1.09,-0.79,-0.56,-171.92,-252.26,-157.74,4
-1.06,1.1,-1.45,-235.3,163.02,-277.29,-1.16,-0.81,-0.47,-164.7,-287.26,-107.9,4
-0.98,0.57,-1.45,-277.71,104.63,-296.34,-1.18,-0.93,-0.03,-157.01,-344.88,-93.48,4
-1.07,0.08,-1.61,-366.13,31.83,-284.36,-1.12,-0.63,0.3,-183.29,-331.28,-50.95,4
-1.05,-0.37,-1.88,-424.94,-35.85,-263.72,-1.02,-0.47,0.61,-191.68,-327.84,-2.53,4
-0.89,-0.9,-2.17,-383.41,-88.66,-258.84,-0.88,-0.7,0.78,-176.34,-306.98,68.23,4
-0.78,-1.81,-2.52,-228.26,-139.79,-265.98,-0.78,-0.75,0.82,-114.12,-249.09,174.7,4
-0.64,-2.39,-2.36,-75.49,-226.07,-232.41,-0.38,-0.55,1.27,5.64,-174.24,250.88,4
0.16,-2.52,-1.5,26.13,-306.22,-161.77,-0.04,0.09,1.29,90.03,-62.07,307.8,4
0.9,-2.75,-0.5,78.81,-356.8,-60.82,0.27,0.49,1.34,154.21,58.78,311.71,4
0.86,-2.49,0.08,119.48,-382.77,28.32,-0.08,0.99,0.95,132.29,186.43,289.24,4
0.98,-2.31,0.19,263.84,-368.75,109.45,-0.27,0.63,0.97,122.93,258.51,264.6,4
1.49,-1.52,1.27,371.28,-257.41,187.84,-0.11,0.63,0.38,239.42,304.82,196.55,4
1.76,-0.67,2.92,334.63,-130.67,273.72,-0.13,1.52,-0.34,294.45,302.8,54.51,4
1.3,0.15,3.1,222.53,-21.74,366.31,-0.46,2.16,-0.76,99.7,307.41,-89.73,4
1.36,0.19,2.29,179.42,30.82,414.42,-0.5,1.6,-0.78,-65.85,338.51,-184.85,4
1.3,1.03,1.93,100.61,150.61,377.44,-0.36,0.82,-0.96,-42.56,337.29,-229.51,4
0.47,2.67,2.13,-19.33,231.98,315.27,-0.92,0.67,-1.18,-82.56,256.8,-286.37,4
0.25,2.88,1.4,-175.21,271.68,280.0,-0.97,0.54,-1.32,-199.7,143.51,-337.65,4
0.28,2.77,0.79,-281.55,276.74,248.26,-0.61,-0.12,-1.48,-160.7,48.87,-361.77,4
0.28,2.47,0.27,-221.28,364.24,168.9,-0.4,-0.85,-1.08,-176.46,-18.75,-368.84,4
-0.08,2.55,-0.38,-179.51,413.81,61.74,-0.67,-1.07,-0.81,-188.32,-88.84,-378.26,4
-0.42,2.54,-1.1,-199.57,420.85,-36.1,-0.74,-1.09,-0.59,-155.58,-200.27,-340.21,4
-0.42,2.17,-1.69,-236.49,394.66,-110.55,-0.61,-1.28,-0.48,-171.13,-268.29,-288.54,4
-0.54,1.71,-2.18,-214.39,356.04,-196.28,-0.56,-1.51,-0.16,-175.03,-337.1,-239.09,4
-0.85,1.13,-2.68,-180.21,304.15,-279.66,-0.68,-1.47,-0.1,-122.93,-351.55,-154.79,4
-0.94,0.69,-2.91,-180.55,205.61,-311.07,-0.56,-1.59,0.06,-68.9,-360.0,-53.05,4
-0.59,0.0,-2.86,-173.96,69.73,-305.43,-0.18,-0.94,0.5,-8.9,-319.27,72.77,4
-0.51,-0.58,-2.87,-129.02,-58.35,-305.61,0.14,-0.94,0.61,-67.41,-239.79,162.32,4
-0.61,-1.46,-2.97,4.42,-166.1,-291.98,-0.16,-1.07,0.9,-7.1,-188.23,225.09,4
-0.61,-2.07,-2.59,87.13,-288.45,-239.48,-0.51,-0.7,1.32,122.29,-107.84,318.51,4
-0.24,-2.19,-1.62,114.39,-385.09,-173.08,-0.57,0.11,1.4,189.73,8.66,380.58,4
0.61,-2.24,-0.05,167.04,-404.18,-109.94,-0.52,0.59,1.19,230.58,96.4,385.21,4
0.39,-1.55,1.01,141.8,-409.18,-25.49,-0.63,1.62,0.67,252.96,144.66,304.3,4
0.54,-1.69,0.41,197.23,-393.69,66.89,-0.67,1.4,0.43,73.14,237.26,269.79,4
1.05,-1.12,1.45,208.81,-316.52,155.34,-0.48,0.66,0.09,103.6,302.8,245.34,4
1.43,-0.8,3.56,234.66,-199.09,201.19,-0.66,1.25,-0.62,236.83,226.19,122.2,4
1.03,-0.19,3.37,214.42,-76.98,250.61,-0.61,2.12,-0.76,119.73,199.15,-55.27,4
0.75,0.33,2.53,140.37,12.35,300.91,-0.61,1.72,-0.83,-83.38,238.6,-140.88,4
0.97,0.67,2.41,37.16,94.18,299.85,-0.5,1.09,-1.12,-146.25,234.36,-184.18,4
0.72,1.38,2.39,-31.4,195.7,276.74,-0.68,0.74,-1.28,-132.26,195.67,-255.37,4
0.67,1.57,1.9,-57.99,275.49,254.02,-0.76,0.56,-1.25,-154.97,151.62,-331.4,4
0.46,1.76,1.13,-90.06,332.99,229.97,-0.68,0.22,-1.06,-105.52,79.18,-389.12,4
0.28,1.81,0.44,-75.24,386.68,185.06,-0.58,-0.18,-0.72,-127.68,38.84,-397.41,4
0.02,2.08,-0.35,-83.11,422.53,106.22,-0.51,-0.59,-0.67,-142.07,0.58,-399.97,4
-0.63,2.42,-1.41,-112.59,410.03,14.21,-0.62,-1.13,-0.67,-109.15,-72.35,-377.84,4
-1.23,2.34,-1.78,-147.1,378.78,-67.38,-1.05,-1.73,-0.65,-127.99,-157.47,-293.51,4
-1.2,2.22,-1.65,-147.71,345.61,-163.35,-1.25,-1.95,-0.77,-129.12,-257.29,-200.76,4
-0.84,1.96,-1.79,-167.9,297.29,-244.24,-0.86,-1.27,-0.48,-109.27,-321.49,-162.1,4
-0.66,1.67,-2.22,-227.13,207.07,-290.4,-0.36,-0.8,-0.17,-127.59,-361.65,-108.11,4
-0.74,1.07,-2.67,-318.23,89.45,-305.06,-0.34,-0.93,-0.17,-133.78,-381.52,-34.21,4
-0.77,0.31,-3.15,-296.01,-14.39,-317.5,-0.49,-1.53,0.05,-174.63,-338.69,66.31,4
-0.88,-0.46,-3.23,-149.3,-93.69,-347.23,-0.54,-1.78,0.52,-106.68,-318.66,162.71,4
-0.62,-0.82,-2.92,8.48,-180.7,-378.35,-0.32,-1.04,0.84,77.44,-278.93,280.67,4
0.3,-1.69,-2.3,101.16,-277.74,-331.01,0.09,-0.58,0.93,127.87,-195.49,366.89,4
0.77,-2.54,-1.26,168.26,-362.74,-241.68,0.19,0.42,1.03,256.98,-58.14,397.87,4
1.11,-2.16,-0.1,222.99,-406.62,-137.99,0.14,0.53,1.12,251.22,83.54,346.74,4
0.87,-1.84,0.16,268.35,-406.83,-38.14,-0.23,1.03,0.65,197.23,194.27,330.79,4
1.13,-2.29,-0.04,351.83,-399.45,101.28,-0.5,0.88,0.63,192.07,270.18,313.11,4
2.19,-2.11,1.92,457.1,-240.7,167.04,0.12,0.46,-0.12,425.73,339.63,213.57,4
1.98,0.42,3.58,341.34,-147.23,242.13,-0.21,2.21,-1.25,453.2,328.41,35.24,4
1.32,1.25,4.0,183.38,-27.04,332.13,-0.63,2.62,-1.39,64.39,317.1,-118.23,4
0.76,0.8,3.59,120.7,52.59,424.27,-0.97,1.85,-1.57,-140.15,267.96,-192.77,4
1.6,0.17,1.99,23.14,79.15,439.94,-0.34,1.06,-1.54,-50.46,222.23,-285.27,4
1.31,1.69,1.5,-106.74,177.84,370.95,0.13,0.46,-1.09,25.15,238.2,-322.99,4
0.81,2.24,1.96,-146.19,246.86,338.9,-0.49,0.62,-0.71,-146.37,216.92,-351.46,4
0.69,2.39,1.14,-140.64,298.87,293.9,-0.55,0.09,-1.12,-199.45,80.3,-403.99,4
0.8,2.19,0.12,-109.88,364.02,235.55,0.05,-0.91,-1.1,-148.29,-5.43,-410.37,4
0.52,2.59,-0.41,-72.74,472.93,131.71,-0.03,-1.73,-0.65,-197.26,-46.77,-404.12,4
0.14,3.02,-0.92,-93.75,514.51,20.79,-0.5,-1.66,-0.59,-171.25,-170.64,-394.36,4
0.02,3.03,-1.44,-181.95,494.94,-68.02,-0.5,-1.37,-0.72,-96.77,-300.98,-383.38,4
-0.13,2.8,-1.92,-218.14,449.6,-159.76,-0.49,-1.54,-0.44,-116.59,-416.43,-327.62,4
-0.67,2.44,-2.68,-248.72,382.35,-250.64,-0.82,-1.76,-0.64,-126.28,-399.57,-245.88,4
-0.99,1.64,-3.17,-300.3,271.71,-301.49,-0.9,-1.96,-0.37,-66.68,-462.47,-122.23,4
-1.12,0.97,-3.5,-238.84,175.21,-343.99,-0.57,-1.62,0.35,-54.82,-422.38,11.19,4
-1.32,0.73,-3.34,-143.96,57.16,-417.38,-0.51,-1.39,0.42,2.1,-363.29,148.11,4
-0.91,-0.09,-3.6,47.8,-48.32,-477.04,-0.29,-1.28,0.43,109.94,-332.99,285.37,4
-0.86,-1.75,-3.58,318.51,-199.54,-463.78,-0.51,-1.01,1.14,242.93,-240.15,391.95,4
0.42,-2.76,-2.21,477.35,-358.05,-373.41,-0.21,0.33,1.28,450.15,-54.94,479.45,4
1.72,-2.22,0.17,403.48,-440.06,-194.33,0.36,0.89,1.38,524.88,148.23,439.57,4
1.35,-2.07,0.86,333.48,-475.15,-46.46,-0.31,1.5,0.71,410.3,274.63,340.0,4
1.65,-2.01,0.45,474.66,-392.84,100.52,-0.13,0.71,0.68,247.68,391.34,251.28,4
2.48,-1.69,2.99,608.14,-98.66,209.33,-0.16,0.68,-0.63,451.22,348.26,133.23,4
1.64,0.26,3.61,331.65,-86.68,343.72,-0.67,2.61,-1.37,366.16,247.26,-107.87,4
1.89,-0.08,2.48,176.16,-9.33,433.57,-0.2,2.57,-0.68,30.67,323.6,-232.87,4
1.83,1.16,2.22,80.88,55.73,406.22,0.3,1.14,-0.58,-104.02,364.79,-257.93,4
0.97,2.33,2.27,-7.04,208.69,342.99,-0.46,0.76,-0.85,-134.85,248.02,-316.25,4
0.91,2.33,1.29,-128.87,287.04,284.6,-0.37,0.29,-1.14,-285.64,147.35,-374.24,4
0.77,2.35,0.78,-225.21,322.38,267.44,-0.1,-0.8,-1.65,-217.16,51.77,-402.59,4
0.7,2.38,0.49,-262.9,377.96,241.22,-0.21,-1.16,-1.22,-196.59,-24.54,-405.34,4
0.52,2.65,0.12,-234.39,417.9,183.72,-0.48,-0.72,-1.01,-178.78,-91.07,-426.62,4
0.09,3.07,-0.57,-210.03,446.19,103.08,-0.42,-0.56,-1.07,-121.68,-167.74,-423.6,4
-0.24,3.19,-1.06,-154.42,447.35,-15.58,-0.5,-1.13,-1.09,-113.2,-232.07,-349.66,4
-0.46,3.05,-1.33,-103.45,425.09,-154.82,-0.74,-1.69,-1.07,-70.76,-323.93,-266.71,4
-0.57,2.72,-1.81,-114.91,371.4,-268.2,-0.71,-1.6,-0.89,-59.57,-411.59,-164.57,4
-0.66,2.12,-2.19,-192.07,276.22,-331.25,-0.53,-1.34,-0.56,-73.35,-452.44,-78.45,4
-0.83,1.47,-2.39,-298.57,170.88,-349.76,-0.61,-1.25,-0.19,-81.19,-433.6,6.01,4
-0.91,0.89,-2.62,-341.16,87.1,-358.6,-0.85,-1.25,0.16,-95.76,-397.8,91.65,4
-0.79,0.5,-2.61,-208.75,47.59,-423.23,-0.71,-1.35,0.46,-62.99,-361.68,170.61,4
-0.51,-0.01,-2.92,-10.73,-13.84,-502.44,-0.39,-1.64,0.53,67.9,-370.73,257.13,4
0.1,-1.26,-3.17,130.88,-126.04,-490.03,0.24,-0.94,1.06,296.55,-327.56,351.22,4
0.97,-2.82,-2.76,122.23,-287.23,-365.52,0.8,0.35,1.73,376.83,-152.56,400.34,4
0.94,-2.57,-2.05,141.01,-424.66,-266.04,0.92,0.78,1.6,247.84,117.5,383.23,4
1.32,-2.97,-0.1,271.89,-428.66,-177.59,-0.61,0.95,0.88,278.6,235.98,352.53,4
1.17,-2.85,0.93,390.61,-360.55,-57.65,-0.78,1.34,0.52,429.27,254.94,289.12,4
1.7,-2.72,0.34,471.04,-313.78,117.53,-0.04,1.49,0.21,418.72,356.22,116.98,4
2.04,-1.3,2.8,394.05,-233.14,260.4,-0.59,2.06,-0.77,336.07,432.84,-3.14,4
1.68,-0.2,3.71,263.51,-153.35,339.39,-0.85,2.77,-1.07,58.6,397.07,-122.01,4
1.4,-0.01,3.65,284.24,-16.95,399.05,-0.87,1.88,-1.43,-126.43,356.34,-213.69,4
1.57,-0.02,2.6,297.16,83.93,438.99,-0.87,0.88,-1.51,-31.98,256.43,-298.41,4
1.78,0.54,1.42,135.46,147.56,420.52,-0.37,0.67,-1.06,84.85,196.89,-385.0,4
1.19,1.76,1.25,85.79,251.28,349.79,0.01,0.52,-0.21,-21.28,219.66,-422.16,4
0.79,2.39,0.88,110.21,383.96,279.79,-0.27,0.07,-0.43,-178.69,178.26,-442.59,4
0.62,2.65,-0.13,30.73,422.8,210.0,-0.26,-0.94,-1.45,-131.34,51.31,-455.52,4
0.37,2.86,-0.66,-100.76,440.52,157.53,-0.08,-2.04,-1.14,-141.8,-41.22,-407.62,4
0.07,2.87,-1.07,-198.23,440.0,109.82,-0.32,-1.72,-0.44,-191.37,-128.75,-383.51,4
0.05,2.58,-1.47,-186.86,449.27,21.71,-0.22,-1.37,-0.39,-118.84,-264.82,-382.59,4
-0.01,2.54,-1.69,-112.41,446.49,-107.74,-0.24,-1.26,-0.39,-112.77,-301.4,-312.53,4
-0.45,2.46,-2.08,-83.96,398.2,-232.07,-0.5,-1.38,-0.65,-54.91,-374.15,-224.09,4
-0.65,1.89,-2.23,-147.29,298.11,-295.85,-0.67,-1.49,-0.76,-22.74,-428.54,-119.33,4
-0.68,1.27,-2.4,-243.48,184.24,-311.01,-0.43,-1.15,-0.25,-64.09,-418.45,-20.95,4
-0.84,0.58,-2.44,-264.79,89.48,-328.29,-0.35,-0.87,0.31,-101.46,-352.04,59.33,4
-0.9,0.3,-2.44,-264.3,5.4,-344.94,-0.7,-0.79,0.48,-113.08,-311.92,144.27,4
-0.6,-0.45,-2.68,-139.36,-54.09,-373.35,-0.6,-1.43,0.55,-99.76,-293.69,226.83,4
-0.62,-1.65,-2.92,53.32,-140.64,-376.28,-0.37,-0.85,1.16,106.04,-262.44,287.01,4
-0.43,-2.2,-2.45,158.32,-264.66,-319.36,-0.35,-0.39,1.5,176.95,-119.3,348.2,4
0.48,-2.69,-1.46,164.91,-354.97,-214.3,0.07,0.17,1.45,250.21,19.48,369.85,4
0.82,-2.6,-0.28,146.16,-401.49,-105.43,-0.13,0.83,1.14,261.04,164.12,331.83,4
0.7,-2.46,0.9,218.32,-365.82,-10.49,-0.71,1.01,0.86,262.62,242.96,250.3,4
0.67,-2.83,-0.55,299.76,-382.59,145.27,-1.0,1.2,0.54,120.09,316.46,199.18,4
1.49,-1.78,1.62,285.55,-259.7,244.54,-0.32,0.38,0.38,194.05,389.24,138.2,4
1.53,-0.43,3.35,169.7,-168.66,312.13,-0.79,1.72,-0.45,196.04,305.12,-16.46,4
1.06,-0.03,3.3,72.77,-68.48,364.15,-0.84,2.38,-0.63,-85.64,279.51,-152.23,4
0.92,0.09,2.82,114.6,40.91,412.41,-0.71,1.24,-0.81,-276.13,298.54,-214.51,4
1.12,0.35,2.05,32.59,130.27,413.35,-0.74,0.66,-1.05,-196.8,239.05,-286.16,4
0.82,1.35,1.69,-96.28,201.25,363.35,-0.52,0.3,-0.84,-91.16,169.91,-350.76,4
0.62,1.96,1.44,-179.3,278.48,334.48,-0.44,0.22,-0.57,-229.76,149.42,-376.71,4
0.61,1.96,0.99,-202.8,318.35,320.12,-0.54,0.02,-0.92,-300.09,85.49,-411.34,4
0.68,2.24,0.23,-188.51,369.12,272.8,-0.22,-0.72,-1.15,-204.6,0.43,-419.57,4
0.43,2.54,-0.17,-138.57,428.54,185.76,-0.27,-1.26,-0.78,-162.59,-83.6,-415.18,4
0.02,2.68,-0.75,-98.72,450.4,69.51,-0.52,-1.13,-0.72,-144.76,-147.01,-387.26,4
-0.32,2.96,-1.32,-85.61,439.82,-51.98,-0.4,-1.13,-0.72,-99.09,-256.59,-323.72,4
-0.46,2.63,-1.61,-80.61,405.34,-161.52,-0.5,-1.26,-0.76,-99.39,-341.65,-230.06,4
-0.51,2.13,-1.91,-95.21,324.73,-268.26,-0.55,-1.41,-0.81,-72.59,-389.82,-131.8,4
-0.6,1.59,-2.2,-187.5,212.16,-320.61,-0.32,-1.19,-0.42,-79.45,-387.38,-49.88,4
-0.83,0.87,-2.53,-276.46,99.24,-319.57,-0.34,-0.78,0.19,-105.49,-359.91,32.96,4
-0.9,0.33,-2.23,-254.88,20.61,-346.1,-0.74,-1.11,0.4,-171.34,-306.19,112.93,4
-0.75,-0.05,-2.38,-175.98,-38.84,-383.05,-0.77,-1.13,0.47,-55.46,-330.88,186.89,4
-0.9,-1.02,-2.81,-53.14,-116.98,-380.18,-0.61,-1.06,0.86,8.48,-290.52,255.58,4
-0.77,-1.87,-2.61,70.76,-225.27,-349.09,-0.74,-0.6,1.38,121.92,-212.9,337.62,4
-0.1,-1.93,-1.79,111.65,-320.0,-293.26,-0.44,0.09,1.38,183.9,-88.6,405.61,4
0.68,-2.45,-0.71,49.66,-421.31,-177.38,-0.15,1.09,1.1,248.17,32.96,409.7,4
0.6,-2.42,-0.21,-13.72,-495.34,-80.91,-0.52,1.25,0.91,235.21,177.26,361.49,4
1.5,-3.31,-1.05,200.64,-508.51,21.34,-0.12,0.67,1.11,161.28,310.3,343.26,4
2.46,-2.73,1.7,399.09,-319.39,93.96,0.1,0.42,0.38,405.37,357.35,225.03,4
1.75,-1.11,3.14,319.12,-234.76,227.35,-0.4,2.33,-0.36,293.08,345.03,-6.16,4
1.27,-0.91,3.33,235.06,-119.57,365.21,-0.86,2.37,-0.91,-1.19,331.43,-140.3,4
1.67,-0.99,2.7,230.7,-28.54,400.21,-0.8,1.44,-1.13,-59.51,321.25,-192.04,4
1.52,0.85,2.26,160.95,62.99,392.84,-0.35,1.03,-1.32,-7.65,307.96,-278.29,4
0.87,2.19,2.51,25.24,127.77,363.26,-0.71,1.01,-1.31,-64.7,259.76,-339.21,4
0.93,2.25,1.89,-82.56,207.44,349.12,-0.59,0.38,-1.56,-236.28,154.36,-343.17,4
0.99,2.19,1.23,-124.94,240.34,324.05,-0.03,-0.45,-1.57,-235.3,77.53,-344.85,4
1.13,2.17,1.04,-107.29,343.08,268.26,0.08,-0.64,-1.3,-163.93,33.72,-372.04,4
1.02,2.28,0.55,-96.22,397.32,209.82,-0.03,-0.41,-1.16,-129.02,-46.1,-405.37,4
0.65,2.39,-0.03,-116.28,425.73,163.45,-0.03,-0.57,-0.91,-129.85,-95.3,-419.82,4
0.53,2.34,-0.67,-120.82,443.08,103.32,-0.03,-0.83,-0.74,-147.96,-144.24,-394.85,4
0.24,2.55,-1.1,-97.23,455.98,8.57,-0.0,-1.34,-0.72,-143.11,-200.34,-345.43,4
-0.14,2.46,-1.58,-76.43,434.6,-94.27,-0.35,-1.62,-0.67,-85.91,-274.79,-298.81,4
-0.54,2.4,-1.86,-96.19,379.12,-189.48,-0.56,-1.55,-0.57,-29.94,-352.07,-222.8,4
-0.95,2.0,-2.5,-182.65,282.87,-247.84,-0.57,-1.44,-0.31,-67.59,-384.18,-125.3,4
-1.35,1.23,-3.03,-272.99,161.31,-259.02,-0.73,-1.65,-0.05,-105.21,-360.4,-19.7,4
-1.45,0.69,-3.02,-190.61,76.37,-311.65,-1.0,-1.51,0.5,-80.21,-316.59,92.77,4
-1.31,0.72,-2.63,-121.22,-21.83,-381.98,-0.67,-1.35,0.36,12.87,-300.06,202.77,4
-0.73,-0.39,-2.77,-75.82,-116.28,-385.15,-0.41,-0.89,0.63,48.57,-274.21,297.2,4
-0.56,-1.96,-2.75,9.18,-235.52,-340.52,-0.4,-0.42,1.19,144.7,-180.34,356.89,4
-0.17,-2.26,-2.17,66.8,-357.32,-283.96,-0.35,0.2,1.53,154.48,-14.42,395.4,4
0.35,-2.08,-1.15,59.91,-447.9,-205.3,-0.34,0.46,1.27,171.37,113.78,400.3,4
0.98,-2.34,0.12,101.59,-444.94,-125.91,-0.54,0.83,0.76,218.38,197.93,358.81,4
1.05,-2.1,1.59,130.21,-378.72,-46.07,-0.72,1.16,0.46,251.89,229.66,249.24,4
1.38,-2.13,0.15,147.38,-372.1,99.66,-0.41,1.5,0.19,31.92,283.96,159.39,4
2.18,-2.22,1.82,124.97,-255.43,236.01,0.06,0.36,0.01,80.7,346.92,78.41,4
1.91,-1.29,3.5,72.04,-145.91,295.91,-0.55,1.82,-0.65,80.7,258.08,-92.32,4
1.4,-0.27,3.32,-24.6,-61.71,355.82,-0.62,2.49,-1.09,-174.05,269.63,-233.75,4
1.29,-0.05,2.68,-94.42,-8.45,432.8,-0.75,1.46,-1.42,-296.55,261.8,-266.8,4
1.22,0.12,2.16,-97.26,42.77,468.72,-0.54,0.47,-1.25,-216.74,215.7,-331.98,4
1.11,0.46,1.82,-82.04,108.11,473.72,-0.65,0.17,-0.9,-144.63,175.03,-395.7,4
1.05,1.02,1.37,-101.68,174.15,467.47,-0.44,0.21,-0.53,-176.34,125.7,-436.71,4
0.93,1.47,0.65,-103.51,222.56,464.15,-0.16,-0.08,-0.62,-268.9,109.54,-452.35,4
0.76,1.77,0.41,-51.71,267.44,437.13,-0.12,-0.68,-0.83,-233.45,82.04,-445.55,4
0.71,2.05,0.39,5.4,340.73,362.71,-0.37,-1.1,-0.84,-144.33,-1.83,-430.91,4
0.28,2.92,0.08,16.62,396.34,257.26,-0.37,-1.02,-0.7,-125.18,-78.87,-412.35,4
