-0.33,-0.84,0.72,11.34,0.15,40.52,-0.17,1.01,0.37,9.57,26.86,-15.85,0
-0.37,-0.87,0.72,15.37,-4.85,56.46,-0.22,1.0,0.37,11.01,44.36,-19.39,0
-0.38,-0.88,0.69,23.69,-10.49,71.55,-0.24,0.96,0.38,13.38,59.36,-24.79,0
-0.42,-0.89,0.57,26.13,-19.66,88.51,-0.21,0.98,0.4,24.73,77.68,-26.07,0
-0.46,-0.87,0.45,16.16,-35.52,109.51,-0.19,1.01,0.43,21.71,101.65,-17.96,0
-0.45,-0.88,0.43,3.26,-54.21,132.8,-0.21,0.94,0.41,3.72,134.15,-4.79,0
-0.41,-0.89,0.4,-0.98,-71.83,152.59,-0.26,0.85,0.45,3.54,156.74,2.87,0
-0.38,-0.89,0.36,3.2,-87.38,167.9,-0.25,0.8,0.51,11.13,176.74,8.05,0
-0.36,-0.85,0.28,4.85,-103.96,180.82,-0.22,0.81,0.51,7.41,199.73,17.41,0
-0.32,-0.78,0.24,-9.18,-122.44,193.81,-0.22,0.82,0.49,-1.86,222.26,36.74,0
-0.29,-0.78,0.24,-31.19,-140.49,205.12,-0.24,0.8,0.51,-8.32,237.59,54.85,0
-0.25,-0.77,0.27,-44.79,-154.85,212.32,-0.25,0.75,0.53,-17.38,248.69,67.01,0
-0.22,-0.77,0.32,-48.11,-165.37,213.05,-0.26,0.76,0.56,-19.82,257.23,76.92,0
-0.21,-0.77,0.38,-51.16,-170.95,210.7,-0.3,0.77,0.59,-19.73,257.01,84.24,0
-0.2,-0.77,0.43,-50.27,-170.67,207.13,-0.31,0.73,0.59,-24.3,255.43,85.95,0
-0.22,-0.73,0.46,-50.95,-168.08,202.87,-0.31,0.73,0.57,-28.17,251.89,83.57,0
-0.22,-0.76,0.47,-48.32,-163.84,198.35,-0.32,0.74,0.58,-26.4,249.85,81.13,0
-0.28,-0.8,0.54,-47.07,-157.65,193.9,-0.38,0.74,0.63,-23.6,239.33,81.43,0
-0.35,-0.84,0.64,-44.15,-145.95,191.68,-0.47,0.75,0.65,-22.74,234.63,72.59,0
-0.34,-0.88,0.71,-40.49,-131.98,191.92,-0.47,0.77,0.66,-18.57,232.68,49.82,0
-0.34,-0.9,0.73,-38.02,-117.62,191.86,-0.42,0.82,0.67,-5.3,229.15,29.63,0
-0.41,-0.81,0.74,-34.6,-100.46,192.47,-0.45,0.85,0.67,-7.74,226.89,13.93,0
-0.38,-0.7,0.73,-32.56,-83.17,193.2,-0.49,0.81,0.65,-22.44,223.75,-3.11,0
-0.35,-0.62,0.74,-17.96,-66.34,185.21,-0.47,0.74,0.56,-17.84,209.05,-19.94,0
-0.44,-0.55,0.66,-8.78,-54.05,173.29,-0.5,0.71,0.57,-2.47,187.93,-35.64,0
-0.48,-0.61,0.58,-11.37,-46.31,163.51,-0.58,0.75,0.63,8.99,171.92,-38.11,0
-0.48,-0.51,0.56,-14.73,-41.83,148.2,-0.49,0.74,0.63,9.36,157.44,-36.46,0
-0.49,-0.39,0.52,-9.24,-33.51,126.71,-0.41,0.72,0.59,-0.21,149.39,-39.94,0
-0.53,-0.29,0.45,-14.51,-27.9,105.7,-0.48,0.72,0.56,-4.48,133.51,-43.08,0
-0.51,-0.37,0.42,-24.18,-25.76,87.32,-0.57,0.7,0.55,0.06,103.05,-28.9,0
-0.37,-0.47,0.51,-21.65,-21.62,66.4,-0.5,0.65,0.49,6.89,78.48,-10.4,0
-0.29,-0.37,0.57,-1.43,-15.09,38.87,-0.28,0.62,0.51,25.34,61.52,-8.93,0
-0.35,-0.32,0.48,7.38,-11.65,13.81,-0.21,0.69,0.49,32.23,40.12,-22.56,0
-0.25,-0.64,0.49,-1.19,-7.62,3.17,-0.3,0.85,0.43,31.01,29.79,-20.4,0
-0.12,-0.62,0.59,-8.2,-7.1,-4.3,-0.19,0.92,0.4,22.35,8.87,4.42,0
-0.02,-0.55,0.76,-10.12,-1.13,-12.8,0.06,0.86,0.39,2.23,-4.63,10.18,0
-0.07,-0.55,0.78,-17.29,5.21,-17.93,0.04,1.01,0.33,-13.23,-2.59,-10.85,0
-0.09,-0.78,0.7,-30.98,10.67,-15.15,-0.18,1.06,0.3,-15.7,-5.09,-21.07,0
-0.09,-0.77,0.71,-35.49,11.62,-13.08,-0.2,0.96,0.35,-1.92,-18.29,-4.76,0
-0.07,-0.67,0.77,-32.8,14.57,-12.96,-0.07,0.94,0.33,-14.82,-22.01,-1.37,0
-0.15,-0.61,0.78,-29.63,18.54,-11.16,-0.1,1.03,0.24,-27.84,-8.75,-16.52,0
-0.26,-0.57,0.73,-31.01,21.92,-8.26,-0.28,1.01,0.22,-35.58,-10.79,-21.28,0
-0.28,-0.63,0.72,-32.59,23.48,-4.91,-0.42,0.93,0.21,-45.21,-22.07,-10.12,0
-0.26,-0.74,0.67,-22.32,25.12,-1.8,-0.38,0.92,0.24,-39.15,-24.51,-6.68,0
-0.31,-0.67,0.69,-13.08,25.82,-2.47,-0.21,0.9,0.36,-22.29,-19.91,-14.82,0
-0.35,-0.66,0.74,-35.0,23.75,2.26,-0.24,1.01,0.36,-23.75,-8.45,-19.3,0
-0.43,-0.64,0.72,-60.37,19.02,9.02,-0.38,1.14,0.34,-35.88,-4.94,-12.59,0
-0.47,-0.66,0.7,-68.66,13.84,13.81,-0.45,1.09,0.29,-56.55,0.34,-4.85,0
-0.46,-0.67,0.69,-52.44,10.67,15.21,-0.46,0.94,0.24,-67.74,8.2,-3.26,0
-0.44,-0.62,0.69,-25.15,10.12,13.84,-0.46,0.79,0.21,-61.16,7.01,-3.02,0
-0.49,-0.48,0.63,2.93,10.27,10.58,-0.47,0.68,0.22,-40.73,4.12,-6.04,0
-0.54,-0.37,0.51,16.25,10.03,5.64,-0.55,0.64,0.25,-19.73,4.88,-10.55,0
-0.56,-0.29,0.42,16.04,6.1,-0.73,-0.58,0.63,0.28,-8.54,1.62,-9.42,0
-0.51,-0.32,0.37,7.53,-1.25,-9.45,-0.51,0.63,0.32,-5.76,-10.55,4.3,0
-0.44,-0.24,0.3,-5.52,-11.25,-23.17,-0.37,0.63,0.37,1.86,-23.6,20.64,0
-0.38,-0.2,0.21,-18.23,-24.39,-42.87,-0.23,0.67,0.4,-1.55,-28.81,34.88,0
-0.27,-0.18,0.13,-27.32,-39.57,-65.18,-0.18,0.68,0.38,-12.77,-33.26,55.61,0
-0.14,-0.15,0.06,-39.73,-59.24,-88.2,-0.13,0.64,0.33,-12.26,-50.98,88.63,0
0.02,-0.18,0.03,-50.15,-81.49,-111.07,-0.02,0.57,0.28,-6.25,-72.93,123.84,0
0.18,-0.14,0.01,-60.7,-102.56,-135.24,0.14,0.51,0.26,2.59,-87.84,153.48,0
0.32,-0.14,0.01,-62.29,-119.88,-160.85,0.22,0.51,0.25,11.83,-96.07,177.77,0
0.47,-0.17,0.0,-52.35,-135.91,-188.29,0.26,0.58,0.22,13.57,-100.09,197.44,0
0.73,-0.38,0.08,-31.04,-148.51,-213.29,0.33,0.66,0.22,9.42,-111.13,219.91,0
0.97,-0.48,0.2,-18.69,-160.03,-228.45,0.56,0.66,0.16,15.4,-135.55,238.41,0
1.13,-0.63,0.36,-34.6,-169.82,-229.6,0.82,0.64,0.22,27.23,-154.12,244.6,0
1.26,-0.76,0.35,-63.66,-173.48,-219.73,1.05,0.8,0.19,33.6,-138.9,226.68,0
1.45,-0.96,0.38,-44.18,-171.01,-210.82,1.04,0.98,0.31,12.59,-140.12,225.49,0
1.78,-1.37,0.81,-16.52,-154.97,-188.99,1.19,1.25,0.25,22.71,-67.65,209.66,0
1.87,-1.49,1.1,-43.57,-135.34,-153.2,1.46,1.16,0.32,44.51,-125.55,189.57,0
1.7,-1.59,1.1,-88.35,-119.73,-111.8,1.7,1.55,0.39,41.46,-104.91,159.15,0
1.62,-2.03,1.26,-68.57,-102.16,-85.27,1.45,1.98,0.53,47.5,-28.26,124.45,0
1.37,-1.93,1.41,-28.81,-82.96,-69.33,1.19,1.99,0.64,-14.24,-49.57,131.46,0
1.14,-1.83,1.69,-10.95,-52.01,-51.77,0.81,1.69,0.66,-24.97,-56.8,112.71,0
0.84,-1.76,1.7,-9.97,-19.57,-29.27,0.66,1.82,0.61,6.4,-45.37,40.46,0
0.5,-1.74,1.65,-21.25,10.46,-10.18,0.33,1.91,0.78,-41.83,-118.72,45.46,0
0.06,-1.68,1.51,-36.95,29.94,8.23,0.31,1.85,0.64,-20.98,-13.2,0.0,0
-0.39,-1.63,1.42,-38.26,45.43,34.82,-0.16,1.74,0.6,-78.17,35.24,2.2,0
-0.62,-1.57,1.45,-20.03,63.45,73.23,-0.97,1.25,0.56,-35.67,-0.55,-42.04,0
-0.64,-1.4,1.42,3.11,91.19,114.42,-0.81,1.36,0.5,-6.13,40.61,-94.57,0
-0.67,-1.39,1.31,47.29,123.69,156.49,-1.02,0.76,0.66,12.87,-51.83,-138.87,0
-0.75,-1.05,0.96,94.02,155.98,195.3,-1.07,0.37,0.51,34.18,85.55,-212.71,0
-0.71,-0.91,0.72,121.22,182.35,235.91,-1.06,0.59,0.37,70.15,103.45,-296.37,0
-0.56,-0.6,0.4,136.8,198.93,264.42,-0.94,0.59,0.29,68.08,137.35,-358.17,0
-0.4,-0.39,0.17,146.92,204.45,280.15,-0.9,0.5,0.26,48.66,162.1,-395.03,0
-0.36,-0.23,0.09,141.04,202.23,285.43,-0.9,0.5,0.32,44.7,167.84,-403.93,0
-0.36,-0.12,0.03,134.6,193.75,277.9,-0.79,0.62,0.47,38.45,148.96,-387.29,0
-0.43,-0.08,-0.02,134.3,181.8,252.8,-0.7,0.7,0.47,27.07,143.38,-359.3,0
-0.52,0.01,-0.08,118.08,167.96,215.46,-0.63,0.68,0.58,44.02,135.64,-333.23,0
-0.57,0.03,-0.15,101.01,145.82,175.09,-0.44,0.62,0.71,70.91,149.18,-323.63,0
-0.62,0.0,-0.2,78.75,121.28,129.15,-0.72,0.94,0.58,-55.85,59.36,-162.74,0
-0.57,0.04,-0.23,47.38,87.29,80.67,-0.25,0.92,0.69,-106.43,50.91,-98.63,0
-0.4,0.04,-0.24,7.8,44.21,23.51,-0.24,0.9,0.75,-89.88,76.28,-55.3,0
-0.01,-0.04,-0.28,-15.61,-1.77,-38.69,0.1,0.77,0.68,-62.13,29.63,41.19,0
0.33,0.07,-0.34,-41.52,-45.88,-94.39,0.47,0.65,0.4,-19.42,-32.35,129.12,0
0.63,0.06,-0.45,-77.32,-90.34,-134.63,0.79,0.44,0.07,22.56,-57.9,186.89,0
0.99,0.03,-0.62,-103.78,-140.61,-170.67,0.99,0.35,0.02,2.32,-76.01,222.29,0
1.49,-0.02,-0.68,-97.13,-186.68,-205.76,1.27,0.39,-0.03,-29.05,-95.46,270.34,0
1.88,-0.03,-0.55,-75.52,-225.24,-243.87,1.53,0.23,-0.12,-16.04,-104.94,312.65,0
2.07,-0.11,-0.27,-64.76,-260.18,-273.35,1.52,0.38,-0.2,1.37,-117.29,344.6,0
2.27,-0.35,-0.26,-90.85,-290.24,-289.02,1.68,0.83,-0.42,2.9,-123.2,367.53,0
2.64,-0.71,0.26,-107.04,-302.07,-287.8,1.59,1.1,0.09,24.66,-95.82,384.76,0
2.86,-1.07,0.53,-98.23,-292.47,-285.24,1.8,0.73,0.2,61.4,-94.85,338.93,0
3.05,-1.7,1.04,-59.76,-249.73,-261.92,2.2,1.09,0.03,70.76,-74.73,254.82,0
2.89,-1.6,1.08,-62.1,-215.43,-219.79,1.99,1.22,0.19,76.77,-83.02,161.89,0
2.54,-1.8,1.21,-117.87,-191.95,-169.73,2.39,2.03,0.34,-17.41,-79.91,296.59,0
2.21,-2.06,1.35,-165.85,-177.13,-133.05,1.6,2.39,0.53,-83.69,-83.84,281.4,0
1.95,-2.2,1.55,-149.88,-154.12,-123.2,1.45,2.26,0.6,-117.07,-98.84,250.52,0
1.74,-2.28,1.79,-121.22,-114.3,-109.57,1.87,2.31,0.45,-91.68,-21.74,214.02,0
1.48,-2.49,1.86,-99.51,-66.13,-87.16,0.87,1.85,0.98,-37.13,-220.18,147.65,0
0.86,-2.62,1.82,-123.38,-42.23,-53.35,1.17,2.7,0.98,-106.25,-242.16,171.77,0
0.05,-2.38,2.08,-129.79,-1.89,-10.27,0.73,2.08,0.63,-26.95,-49.7,38.05,0
-0.31,-2.23,2.2,-76.89,64.57,45.61,-0.6,2.14,0.79,-188.72,44.02,14.66,0
-0.38,-2.15,2.07,-0.55,134.6,98.51,-1.05,1.51,0.65,-172.77,-210.58,-2.93,0
-0.64,-1.76,1.64,45.85,188.41,158.45,-0.66,1.17,0.61,-66.34,134.39,-205.76,0
-0.87,-1.46,1.19,80.46,231.13,228.72,-1.54,0.66,0.64,-61.59,92.53,-246.43,0
-0.7,-0.88,0.69,117.5,256.1,287.23,-1.39,0.6,0.15,-45.09,183.05,-340.34,0
-0.39,-0.65,0.29,142.1,269.45,334.79,-1.09,0.44,-0.07,37.1,196.34,-460.98,0
-0.01,-0.41,-0.03,173.26,274.54,364.02,-1.07,0.15,0.0,38.14,240.76,-526.46,0
0.17,-0.21,-0.26,216.31,268.96,367.71,-0.79,0.34,0.22,99.27,180.3,-526.25,0
0.02,0.05,-0.25,245.4,262.71,340.37,-0.82,0.58,0.42,91.4,153.84,-483.72,0
-0.29,0.22,-0.16,220.03,249.18,290.3,-0.85,0.95,0.67,71.19,160.73,-449.21,0
-0.42,0.08,-0.01,162.07,229.02,235.85,-0.63,1.18,0.87,95.82,141.49,-426.43,0
-0.32,-0.03,-0.14,98.32,186.95,153.17,-0.46,1.85,0.86,16.4,215.15,-371.16,0
-0.13,-0.14,-0.41,31.01,113.54,61.34,0.25,1.99,0.99,-94.54,-93.9,-52.59,0
0.08,-0.07,-0.65,-41.95,26.52,-7.8,1.11,1.21,0.44,-114.05,16.59,29.88,0
0.41,0.04,-0.67,-114.54,-49.27,-60.21,0.6,0.79,-0.03,-110.79,-9.76,151.19,0
0.89,-0.05,-0.55,-143.48,-121.37,-105.12,0.92,0.51,-0.08,-69.05,-27.5,200.7,0
1.48,-0.0,-0.4,-115.03,-170.64,-167.41,1.27,0.46,-0.25,-6.34,-14.09,240.73,0
1.94,0.14,-0.19,-62.77,-208.48,-237.1,1.6,0.25,-0.14,104.91,-94.6,292.8,0
1.98,0.22,-0.02,-18.63,-232.04,-292.44,1.62,0.5,-0.25,155.58,-135.55,302.13,0
2.08,-0.01,-0.15,-18.9,-253.69,-326.37,1.34,0.88,-0.25,90.3,-129.33,330.95,0
2.39,-0.36,-0.4,-34.15,-277.87,-343.54,1.59,1.22,-0.2,37.07,-98.08,361.74,0
2.71,-0.48,-0.2,-87.5,-294.21,-354.82,1.58,0.93,0.46,22.44,-97.23,413.41,0
3.37,-1.56,0.62,-158.14,-254.82,-333.32,2.03,0.67,0.34,-7.2,-140.73,396.37,0
3.55,-2.17,0.98,-157.68,-191.28,-293.93,2.53,1.06,0.42,-57.26,-231.98,307.96,0
3.01,-2.05,1.15,-134.09,-109.57,-240.09,2.4,1.45,0.24,-104.24,-206.04,257.87,0
2.34,-2.06,1.12,-219.66,-57.32,-183.41,1.91,1.96,0.71,-114.82,-163.6,214.76,0
1.57,-2.07,0.73,-265.76,-15.43,-157.77,1.5,1.94,0.98,-226.68,-136.74,176.89,0
1.2,-2.14,0.62,-252.35,28.84,-149.05,1.37,2.14,0.86,-441.16,-201.07,250.98,0
0.96,-1.88,0.37,-234.73,64.18,-144.6,0.69,0.85,1.08,-180.67,-102.41,63.45,0
0.69,-1.81,0.3,-212.01,103.41,-124.45,0.55,0.67,1.14,-178.72,-130.67,15.88,0
0.55,-1.61,0.26,-211.43,141.98,-100.79,0.48,0.72,1.13,-225.27,-213.2,1.92,0
0.47,-1.47,0.06,-212.32,179.51,-81.86,0.34,0.62,1.15,-201.19,-199.51,-35.3,0
0.48,-1.45,0.01,-202.62,207.71,-67.84,0.26,0.69,1.14,-188.45,-164.91,-90.03,0
0.36,-1.3,-0.01,-202.35,229.82,-59.21,0.48,0.87,1.06,-275.79,-202.41,-75.49,0
0.35,-1.22,-0.04,-201.04,248.66,-50.06,0.31,0.69,1.01,-281.71,-174.94,-102.29,0
0.35,-1.12,-0.09,-202.1,260.79,-39.39,0.24,0.58,0.9,-269.7,-155.27,-130.27,0
0.36,-1.13,-0.0,-195.03,271.16,-28.35,0.28,0.62,0.84,-257.41,-149.39,-139.82,0
0.41,-1.13,0.06,-182.44,280.18,-18.23,0.29,0.7,0.76,-251.98,-149.94,-144.91,0
0.37,-1.06,0.19,-161.49,287.8,-8.6,0.17,0.69,0.71,-226.04,-166.49,-166.59,0
0.32,-0.99,0.21,-144.54,292.93,1.71,0.18,0.81,0.62,-210.95,-157.8,-183.96,0
0.29,-1.02,0.25,-125.03,296.43,13.08,0.12,0.86,0.55,-220.85,-155.88,-186.04,0
0.3,-1.04,0.38,-96.28,296.98,23.45,0.16,0.9,0.45,-211.68,-125.64,-179.6,0
0.35,-1.05,0.65,-85.3,299.21,38.72,0.16,0.94,0.42,-171.19,-102.59,-192.65,0
0.4,-1.22,0.81,-72.68,306.59,62.59,0.09,1.05,0.48,-131.59,-103.2,-213.75,0
0.31,-1.16,0.74,-31.83,317.2,84.76,0.07,0.99,0.45,-123.02,-107.93,-245.61,0
0.27,-1.01,0.72,37.16,332.04,97.74,-0.13,1.0,0.34,-105.37,-74.27,-285.37,0
0.25,-0.89,0.72,92.32,343.84,102.53,-0.28,0.86,0.31,-68.54,-90.3,-324.94,0
0.16,-0.65,0.65,144.97,350.15,93.72,-0.4,0.76,0.18,-28.84,-62.59,-368.08,0
0.04,-0.5,0.55,180.88,351.25,78.02,-0.64,0.78,0.12,25.88,-32.87,-411.37,0
-0.08,-0.32,0.35,185.67,340.73,69.82,-0.66,0.81,0.05,106.55,-78.05,-407.93,0
-0.07,-0.29,0.23,218.69,331.25,30.24,-0.56,1.08,0.02,128.69,-115.03,-397.26,0
-0.21,-0.12,0.16,260.82,322.01,-25.55,-0.53,0.98,-0.07,141.25,-161.04,-364.33,0
-0.34,-0.02,0.14,286.68,304.79,-81.1,-0.52,0.88,-0.08,174.12,-191.13,-327.23,0
-0.56,0.02,0.14,249.85,256.65,-94.12,-0.5,0.92,0.01,189.63,-156.1,-326.68,0
-0.49,0.1,0.13,217.9,216.8,-113.72,-0.38,0.79,0.05,179.48,-158.63,-269.27,0
-0.45,0.16,0.04,215.27,178.41,-176.65,-0.35,0.86,0.11,164.91,-158.78,-160.43,0
-0.45,0.33,-0.09,147.47,130.95,-189.63,-0.41,0.7,0.1,126.89,-156.55,-100.03,0
-0.35,0.3,-0.16,93.93,84.97,-209.33,-0.45,0.6,0.01,100.12,-157.96,-18.93,0
-0.17,0.31,-0.1,46.07,38.05,-223.69,-0.38,0.44,-0.11,79.51,-178.11,46.13,0
0.01,0.31,-0.13,15.79,-2.01,-244.33,-0.19,0.38,-0.09,65.61,-178.69,101.74,0
0.25,0.36,-0.14,-8.08,-34.57,-269.88,0.03,0.35,-0.01,55.52,-186.71,148.57,0
0.59,0.26,-0.18,-9.36,-56.22,-306.22,0.17,0.27,0.07,58.9,-211.13,188.87,0
0.83,0.17,-0.33,-1.4,-86.43,-340.0,0.41,0.27,0.07,51.28,-253.84,213.29,0
1.09,0.08,-0.4,6.83,-124.76,-365.88,0.73,0.23,-0.06,28.35,-246.68,240.06,0
1.36,0.07,-0.43,-7.8,-164.15,-381.89,0.8,0.3,-0.08,31.19,-275.12,290.7,0
1.74,-0.07,-0.51,-35.46,-204.39,-393.02,1.06,0.34,-0.1,75.58,-258.23,313.9,0
2.14,-0.09,-0.34,-47.99,-242.68,-402.38,1.4,0.51,-0.14,78.48,-245.24,339.48,0
2.53,-0.48,-0.24,-110.61,-265.15,-391.89,1.92,0.86,-0.36,57.93,-236.01,366.13,0
3.06,-0.82,-0.06,-143.41,-259.42,-369.7,2.0,0.87,-0.2,-46.13,-186.22,365.91,0
3.52,-1.16,0.1,-64.51,-255.03,-324.05,2.41,0.73,-0.22,-51.52,-162.77,324.51,0
3.89,-1.87,1.0,-14.88,-216.34,-230.49,2.72,0.37,-0.3,-18.66,-164.76,268.6,0
3.39,-1.97,1.15,-26.13,-162.77,-135.52,2.8,1.08,-0.2,175.58,-146.22,205.24,0
2.8,-2.17,1.05,-65.76,-137.71,-69.21,2.72,1.94,0.52,194.85,-64.6,188.45,0
2.44,-2.06,1.36,-87.96,-119.15,-48.54,2.21,2.69,0.52,34.79,-36.68,172.29,0
2.02,-2.14,1.67,-104.85,-93.69,-33.99,1.77,2.81,0.51,-100.49,-8.93,155.58,0
1.48,-2.42,1.9,-109.7,-51.8,-18.96,1.29,2.33,0.83,-103.84,20.7,118.38,0
0.87,-2.5,1.72,-145.76,-19.42,7.68,0.6,1.92,1.01,-112.04,-57.44,88.41,0
0.38,-2.45,1.84,-149.82,-6.43,46.92,0.12,1.08,0.27,-31.95,-309.18,57.59,0
-0.12,-2.23,2.21,-92.53,42.5,86.62,0.73,1.86,0.18,-80.18,221.43,-36.22,0
-0.51,-1.99,1.97,-4.91,97.93,121.25,-1.17,1.88,0.69,-124.3,195.46,-91.25,0
-0.95,-1.7,1.57,28.14,134.21,167.5,-2.01,1.27,0.9,-114.76,-3.35,-99.48,0
-1.12,-1.41,1.24,59.12,164.85,227.56,-1.57,0.78,0.42,-105.37,70.0,-172.32,0
-0.84,-0.95,0.97,109.66,201.13,279.63,-1.35,0.5,0.19,-61.86,135.58,-263.32,0
-0.48,-0.54,0.64,146.49,232.26,319.51,-1.19,0.41,-0.12,-6.01,217.56,-373.29,0
-0.06,-0.4,0.3,168.72,250.88,359.57,-1.12,0.3,-0.12,25.55,255.3,-474.66,0
0.1,-0.12,-0.07,204.15,257.96,369.05,-0.94,0.34,0.15,87.65,212.71,-480.49,0
-0.08,0.12,-0.2,230.79,256.8,349.09,-0.81,0.54,0.29,86.8,205.43,-460.3,0
-0.33,0.2,-0.13,213.63,242.44,312.53,-0.86,0.88,0.49,44.51,192.26,-415.06,0
-0.51,0.16,0.02,164.3,219.76,265.64,-0.82,1.09,0.66,10.3,178.96,-362.41,0
-0.59,0.09,0.06,103.81,187.44,213.2,-0.79,1.05,0.78,75.67,179.09,-335.91,0
-0.67,0.17,-0.02,47.65,140.4,145.79,-0.26,1.36,0.92,-67.2,96.34,-213.54,0
-0.53,0.21,-0.19,-6.25,92.65,66.52,-0.28,1.21,0.96,-67.65,32.96,-94.45,0
0.16,0.26,-0.4,-43.23,38.84,-16.46,0.31,1.0,0.82,-26.95,43.93,-21.92,0
0.76,0.27,-0.58,-68.81,-29.66,-94.27,0.74,0.69,0.15,8.32,-15.76,97.44,0
1.0,0.38,-0.59,-93.54,-89.79,-165.21,1.32,0.32,-0.18,24.12,-106.74,210.98,0
